"date","score"
"02/04/2008","0"
"20/04/2008","0"
"22/04/2008","1"
"24/04/2008","2"
"26/04/2008","3"
"04/05/2008","3"
"06/05/2008","4"
"20/05/2008","5"
"30/03/2009","0"
"08/04/2009","1"
"16/04/2009","2"
"22/04/2009","3"
"26/04/2009","3"
"28/04/2009","4"
"16/05/2009","5"
"03/06/2009","5"
"17/04/2010","0"
"23/04/2010","1"
"25/04/2010","2"
"27/04/2010","2"
"01/05/2010","3"
"05/05/2010","3"
"09/05/2010","4"
"04/06/2010","5"
"07/04/2011","0"
"11/04/2011","2"
"15/04/2011","3"
"19/04/2011","3"
"21/04/2011","4"
"07/05/2011","5"
"13/05/2011","6"
"14/04/2012","0"
"16/04/2012","1"
"18/04/2012","2"
"30/04/2012","3"
"02/05/2012","3"
"14/05/2012","4"
"14/05/2012","5"
"05/06/2012","5"
"13/06/2012","6"
"24/04/2013","0"
"28/04/2013","1"
"06/05/2013","2"
"08/05/2013","3"
"12/05/2013","3"
"18/05/2013","4"
"18/05/2013","4"
"20/05/2013","5"
"07/06/2013","6"
"02/04/2008","0"
"24/04/2008","1"
"26/04/2008","2"
"04/05/2008","3"
"08/05/2008","3"
"12/05/2008","4"
"20/05/2008","5"
"10/04/2009","0"
"16/04/2009","0"
"18/04/2009","2"
"22/04/2009","3"
"26/04/2009","3"
"28/04/2009","4"
"14/05/2009","4"
"16/05/2009","5"
"03/06/2009","5"
"21/04/2010","0"
"23/04/2010","1"
"25/04/2010","1"
"27/04/2010","2"
"05/05/2010","3"
"11/05/2010","4"
"04/06/2010","5"
"05/04/2011","0"
"07/04/2011","1"
"09/04/2011","2"
"15/04/2011","3"
"21/04/2011","3"
"23/04/2011","4"
"25/04/2011","5"
"07/05/2011","5"
"17/05/2011","6"
"02/04/2012","0"
"16/04/2012","1"
"20/04/2012","2"
"22/04/2012","2"
"06/05/2012","3"
"14/05/2012","3"
"18/05/2012","4"
"14/05/2012","5"
"11/06/2012","5"
"19/06/2012","6"
"24/04/2013","1"
"28/04/2013","1"
"30/04/2013","2"
"02/05/2013","3"
"04/05/2013","3"
"08/05/2013","4"
"18/05/2013","4"
"20/05/2013","5"
"07/06/2013","6"
"02/04/2008","1"
"04/04/2008","2"
"22/04/2008","3"
"26/04/2008","3"
"04/05/2008","4"
"12/05/2008","4"
"18/05/2008","5"
"28/03/2009","1"
"02/04/2009","1"
"08/04/2009","2"
"10/04/2009","3"
"16/04/2009","3"
"20/04/2009","4"
"28/04/2009","4"
"30/04/2009","5"
"03/06/2009","5"
"07/06/2009","6"
"13/04/2010","1"
"19/04/2010","2"
"21/04/2010","3"
"23/04/2010","4"
"29/05/2010","5"
"04/06/2010","6"
"29/03/2011","0"
"05/04/2011","1"
"07/04/2011","2"
"09/04/2011","3"
"11/04/2011","3"
"17/04/2011","4"
"01/05/2011","5"
"05/05/2011","5"
"13/05/2011","6"
"28/03/2012","2"
"02/04/2012","3"
"06/04/2012","3"
"08/04/2012","4"
"02/05/2012","4"
"16/05/2012","5"
"05/06/2012","5"
"19/06/2012","6"
"24/04/2013","1"
"30/04/2013","2"
"02/05/2013","2"
"04/05/2013","3"
"08/05/2013","4"
"16/05/2013","4"
"18/05/2013","5"
"07/06/2013","5"
"13/06/2013","6"
"02/04/2008","1"
"08/04/2008","2"
"16/04/2008","2"
"20/04/2008","3"
"26/04/2008","3"
"04/05/2008","4"
"08/05/2008","4"
"03/04/2011","0"
"05/04/2011","1"
"07/04/2011","2"
"11/04/2011","3"
"17/04/2011","4"
"19/04/2011","4"
"25/04/2011","5"
"29/04/2011","5"
"09/05/2011","6"
"24/04/2013","1"
"28/04/2013","2"
"04/05/2013","3"
"08/05/2013","4"
"16/05/2013","4"
"18/05/2013","5"
"07/06/2013","5"
"13/06/2013","6"
"29/03/2011","0"
"03/04/2011","1"
"07/04/2011","2"
"09/04/2011","3"
"13/04/2011","3"
"21/04/2011","4"
"23/04/2011","4"
"25/04/2011","5"
"03/05/2011","5"
"13/05/2011","6"
"24/04/2013","0"
"30/04/2013","1"
"02/05/2013","2"
"06/05/2013","2"
"10/05/2013","3"
"12/05/2013","3"
"16/05/2013","4"
"18/05/2013","5"
"07/06/2013","5"
"13/06/2013","6"
"02/04/2008","0"
"04/04/2008","1"
"10/04/2008","1"
"12/04/2008","2"
"20/04/2008","2"
"26/04/2008","3"
"08/05/2008","4"
"16/05/2008","5"
"29/03/2011","0"
"03/04/2011","1"
"07/04/2011","1"
"09/04/2011","2"
"15/04/2011","3"
"21/04/2011","3"
"23/04/2011","4"
"25/04/2011","4"
"27/04/2011","5"
"05/05/2011","5"
"15/05/2011","6"
"26/04/2013","0"
"30/04/2013","1"
"02/05/2013","2"
"04/05/2013","2"
"06/05/2013","3"
"10/05/2013","3"
"12/05/2013","4"
"18/05/2013","5"
"07/06/2013","5"
"02/04/2008","0"
"04/04/2008","0"
"06/04/2008","1"
"24/04/2008","2"
"26/04/2008","2"
"04/05/2008","3"
"06/05/2008","4"
"20/05/2008","5"
"28/03/2009","0"
"30/03/2009","1"
"12/04/2009","1"
"14/04/2009","2"
"18/04/2009","2"
"22/04/2009","3"
"04/05/2009","4"
"06/05/2009","5"
"13/04/2010","0"
"17/04/2010","1"
"21/04/2010","1"
"23/04/2010","2"
"25/04/2010","3"
"01/05/2010","3"
"05/05/2010","4"
"13/05/2010","4"
"21/05/2010","5"
"02/06/2010","5"
"05/04/2011","0"
"07/04/2011","1"
"11/04/2011","2"
"13/04/2011","2"
"19/04/2011","3"
"21/04/2011","3"
"23/04/2011","4"
"27/04/2011","5"
"09/05/2011","5"
"13/05/2011","6"
"02/04/2012","1"
"18/04/2012","2"
"30/04/2012","2"
"02/05/2012","3"
"14/05/2012","3"
"22/05/2012","4"
"14/05/2012","5"
"13/06/2012","5"
"17/06/2012","6"
"26/04/2013","0"
"30/04/2013","1"
"02/05/2013","1"
"06/05/2013","2"
"08/05/2013","3"
"10/05/2013","3"
"12/05/2013","4"
"18/05/2013","5"
"07/06/2013","5"
"13/06/2013","6"
"02/04/2008","0"
"22/04/2008","0"
"24/04/2008","1"
"26/04/2008","2"
"06/05/2008","3"
"08/05/2008","4"
"20/05/2008","5"
"10/04/2009","0"
"12/04/2009","1"
"14/04/2009","1"
"16/04/2009","2"
"18/04/2009","2"
"28/04/2009","3"
"02/05/2009","4"
"04/05/2009","5"
"05/06/2009","5"
"13/04/2010","0"
"17/04/2010","1"
"23/04/2010","2"
"25/04/2010","2"
"01/05/2010","3"
"03/05/2010","3"
"05/05/2010","4"
"25/05/2010","4"
"31/05/2010","5"
"09/04/2011","1"
"13/04/2011","1"
"15/04/2011","2"
"19/04/2011","3"
"21/04/2011","3"
"23/04/2011","4"
"25/04/2011","5"
"01/05/2011","5"
"13/05/2011","6"
"02/04/2012","1"
"20/04/2012","2"
"30/04/2012","2"
"06/05/2012","3"
"20/05/2012","3"
"28/05/2012","4"
"14/05/2012","5"
"07/06/2012","5"
"17/06/2012","6"
"26/04/2013","0"
"30/04/2013","1"
"06/05/2013","2"
"08/05/2013","3"
"12/05/2013","3"
"14/05/2013","4"
"18/05/2013","4"
"20/05/2013","5"
"13/06/2013","6"
"02/04/2008","0"
"24/04/2008","0"
"26/04/2008","2"
"30/04/2008","2"
"06/05/2008","3"
"08/05/2008","4"
"22/05/2008","5"
"10/04/2009","0"
"14/04/2009","0"
"16/04/2009","1"
"20/04/2009","2"
"26/04/2009","3"
"28/04/2009","3"
"30/04/2009","4"
"04/05/2009","5"
"05/06/2009","5"
"13/04/2010","0"
"15/04/2010","0"
"21/04/2010","1"
"23/04/2010","2"
"29/04/2010","2"
"05/05/2010","3"
"09/05/2010","3"
"11/05/2010","4"
"25/05/2010","5"
"04/06/2010","5"
"07/04/2011","0"
"11/04/2011","2"
"19/04/2011","3"
"21/04/2011","3"
"23/04/2011","4"
"25/04/2011","4"
"27/04/2011","5"
"01/05/2011","5"
"15/05/2011","6"
"04/04/2012","1"
"26/04/2012","2"
"02/05/2012","2"
"06/05/2012","3"
"12/05/2012","3"
"22/05/2012","4"
"14/05/2012","5"
"13/06/2012","5"
"19/06/2012","6"
"26/04/2013","0"
"30/04/2013","1"
"06/05/2013","2"
"10/05/2013","3"
"12/05/2013","3"
"16/05/2013","4"
"18/05/2013","5"
"13/06/2013","6"
"02/04/2008","0"
"24/04/2008","2"
"04/05/2008","3"
"14/05/2008","3"
"14/05/2008","4"
"22/05/2008","5"
"02/04/2009","0"
"08/04/2009","1"
"16/04/2009","2"
"26/04/2009","3"
"30/04/2009","4"
"10/05/2009","4"
"04/05/2009","5"
"03/06/2009","5"
"13/04/2010","0"
"17/04/2010","1"
"23/04/2010","2"
"25/04/2010","2"
"01/05/2010","3"
"05/05/2010","3"
"11/05/2010","4"
"19/05/2010","5"
"04/06/2010","5"
"09/04/2011","0"
"19/04/2011","2"
"21/04/2011","3"
"25/04/2011","3"
"27/04/2011","4"
"01/05/2011","5"
"09/05/2011","5"
"17/05/2011","6"
"02/04/2012","0"
"16/04/2012","1"
"28/04/2012","2"
"06/05/2012","2"
"14/05/2012","3"
"16/05/2012","3"
"20/05/2012","4"
"14/05/2012","5"
"17/06/2012","5"
"19/06/2012","6"
"26/04/2013","1"
"28/04/2013","1"
"04/05/2013","2"
"12/05/2013","4"
"20/05/2013","5"
"02/04/2008","0"
"04/04/2008","2"
"24/04/2008","3"
"28/04/2008","3"
"04/05/2008","4"
"06/05/2008","4"
"18/05/2008","5"
"01/05/2013","3"
"07/05/2013","4"
"02/06/2013","5"
"06/06/2013","6"
"03/04/2008","1"
"05/04/2008","2"
"13/04/2008","3"
"23/04/2008","3"
"27/04/2008","4"
"07/05/2008","4"
"17/05/2008","5"
"30/03/2011","0"
"04/04/2011","2"
"06/04/2011","3"
"08/04/2011","3"
"12/04/2011","4"
"02/05/2011","5"
"10/05/2011","6"
"25/04/2013","1"
"03/05/2013","2"
"07/05/2013","3"
"11/05/2013","3"
"15/05/2013","4"
"17/05/2013","4"
"19/05/2013","5"
"10/06/2013","5"
"14/06/2013","6"
"31/03/2008","0"
"05/04/2008","0"
"11/04/2008","1"
"27/04/2008","2"
"03/05/2008","3"
"05/05/2008","3"
"13/05/2008","4"
"26/05/2008","5"
"04/04/2011","0"
"08/04/2011","1"
"10/04/2011","1"
"14/04/2011","2"
"20/04/2011","3"
"22/04/2011","3"
"24/04/2011","4"
"26/04/2011","4"
"28/04/2011","5"
"08/05/2011","5"
"14/05/2011","6"
"25/04/2013","1"
"27/04/2013","1"
"07/05/2013","2"
"09/05/2013","3"
"11/05/2013","4"
"19/05/2013","4"
"21/05/2013","5"
"06/06/2013","5"
"12/06/2013","6"
"31/03/2008","0"
"21/04/2008","1"
"25/04/2008","2"
"29/04/2008","3"
"05/05/2008","3"
"11/05/2008","4"
"13/05/2008","4"
"19/05/2008","5"
"04/04/2011","0"
"06/04/2011","1"
"10/04/2011","1"
"12/04/2011","2"
"14/04/2011","2"
"18/04/2011","3"
"22/04/2011","3"
"24/04/2011","4"
"26/04/2011","5"
"02/05/2011","5"
"14/05/2011","6"
"31/03/2008","0"
"21/04/2008","2"
"25/04/2008","2"
"05/05/2008","3"
"13/05/2008","4"
"13/05/2008","4"
"19/05/2008","5"
"25/04/2013","1"
"29/04/2013","2"
"05/05/2013","3"
"07/05/2013","3"
"09/05/2013","4"
"21/05/2013","4"
"23/05/2013","5"
"06/06/2013","5"
"12/06/2013","6"
"31/03/2008","0"
"05/04/2008","1"
"15/04/2008","1"
"23/04/2008","3"
"27/04/2008","3"
"29/04/2008","4"
"11/05/2008","4"
"19/05/2008","5"
"08/04/2011","1"
"12/04/2011","3"
"16/04/2011","3"
"22/04/2011","4"
"08/05/2011","5"
"16/05/2011","6"
"31/03/2008","0"
"21/04/2008","1"
"25/04/2008","2"
"27/04/2008","3"
"01/05/2008","3"
"13/05/2008","4"
"19/05/2008","5"
"03/05/2013","2"
"07/05/2013","3"
"09/05/2013","4"
"10/06/2013","5"
"12/06/2013","6"
"31/03/2008","0"
"05/04/2008","1"
"21/04/2008","2"
"23/04/2008","2"
"25/04/2008","3"
"29/04/2008","3"
"11/05/2008","4"
"19/05/2008","5"
"08/04/2011","1"
"12/04/2011","3"
"18/04/2011","3"
"22/04/2011","4"
"04/05/2011","5"
"14/05/2011","6"
"01/05/2013","1"
"07/05/2013","2"
"09/05/2013","3"
"11/05/2013","4"
"19/05/2013","5"
"02/06/2013","5"
"12/06/2013","6"
"31/03/2008","0"
"25/04/2008","1"
"27/04/2008","2"
"03/05/2008","3"
"09/05/2008","3"
"11/05/2008","4"
"17/05/2008","5"
"06/04/2011","0"
"10/04/2011","1"
"12/04/2011","2"
"16/04/2011","3"
"20/04/2011","3"
"22/04/2011","4"
"02/05/2011","5"
"14/05/2011","6"
"19/04/2013","1"
"25/04/2013","2"
"27/04/2013","2"
"01/05/2013","3"
"09/05/2013","4"
"13/05/2013","5"
"06/06/2013","5"
"10/06/2013","6"
"03/04/2008","1"
"05/04/2008","2"
"09/04/2008","2"
"19/04/2008","3"
"27/04/2008","3"
"29/04/2008","4"
"07/05/2008","4"
"17/05/2008","5"
"30/03/2011","0"
"08/04/2011","2"
"10/04/2011","3"
"12/04/2011","4"
"28/04/2011","5"
"30/04/2011","6"
"01/05/2013","1"
"09/05/2013","3"
"13/05/2013","4"
"13/05/2013","4"
"17/05/2013","5"
"06/06/2013","5"
"31/03/2008","0"
"05/04/2008","0"
"25/04/2008","1"
"27/04/2008","2"
"09/05/2008","4"
"17/05/2008","5"
"08/04/2011","0"
"10/04/2011","1"
"14/04/2011","2"
"16/04/2011","2"
"20/04/2011","3"
"22/04/2011","3"
"24/04/2011","4"
"06/05/2011","5"
"14/05/2011","6"
"25/04/2013","1"
"05/05/2013","2"
"07/05/2013","3"
"09/05/2013","4"
"06/06/2013","5"
"10/06/2013","6"
"31/03/2008","0"
"25/04/2008","1"
"27/04/2008","2"
"03/05/2008","3"
"07/05/2008","3"
"11/05/2008","4"
"17/05/2008","5"
"04/04/2011","0"
"06/04/2011","1"
"08/04/2011","1"
"14/04/2011","2"
"16/04/2011","3"
"20/04/2011","4"
"04/05/2011","5"
"12/05/2011","6"
"25/04/2013","1"
"07/05/2013","2"
"09/05/2013","3"
"15/05/2013","4"
"10/06/2013","5"
"31/03/2008","0"
"25/04/2008","1"
"29/04/2008","2"
"07/05/2008","3"
"11/05/2008","3"
"13/05/2008","4"
"19/05/2008","5"
"06/04/2011","0"
"12/04/2011","1"
"14/04/2011","2"
"18/04/2011","3"
"20/04/2011","4"
"06/05/2011","5"
"12/05/2011","6"
"07/05/2013","1"
"09/05/2013","2"
"13/05/2013","3"
"15/05/2013","3"
"17/05/2013","4"
"06/06/2013","5"
"10/06/2013","6"
"31/03/2008","0"
"25/04/2008","0"
"29/04/2008","1"
"07/05/2008","3"
"09/05/2008","3"
"11/05/2008","4"
"19/05/2008","5"
"08/04/2011","0"
"10/04/2011","1"
"12/04/2011","1"
"14/04/2011","2"
"16/04/2011","2"
"20/04/2011","3"
"22/04/2011","4"
"08/05/2011","5"
"14/05/2011","6"
"25/04/2013","1"
"27/04/2013","2"
"01/05/2013","2"
"03/05/2013","3"
"07/05/2013","4"
"15/05/2013","5"
"02/06/2013","5"
"06/06/2013","6"
"31/03/2008","0"
"07/04/2008","1"
"17/04/2008","1"
"19/04/2008","2"
"21/04/2008","3"
"25/04/2008","3"
"01/05/2008","4"
"09/05/2008","4"
"17/05/2008","5"
"04/04/2011","0"
"06/04/2011","1"
"08/04/2011","2"
"10/04/2011","2"
"12/04/2011","3"
"14/04/2011","3"
"18/04/2011","4"
"22/04/2011","4"
"24/04/2011","5"
"02/05/2011","5"
"10/05/2011","6"
"25/04/2013","1"
"27/04/2013","2"
"03/05/2013","2"
"07/05/2013","3"
"11/05/2013","4"
"02/06/2013","5"
"06/06/2013","6"
"31/03/2008","0"
"07/04/2008","0"
"25/04/2008","1"
"27/04/2008","2"
"29/04/2008","3"
"01/05/2008","3"
"09/05/2008","4"
"17/05/2008","5"
"06/04/2011","0"
"10/04/2011","1"
"12/04/2011","2"
"18/04/2011","3"
"20/04/2011","3"
"22/04/2011","4"
"04/05/2011","5"
"10/05/2011","6"
"27/04/2013","0"
"29/04/2013","1"
"01/05/2013","3"
"05/05/2013","3"
"07/05/2013","4"
"15/05/2013","5"
"31/05/2013","5"
"08/06/2013","6"
"01/05/2008","3"
"03/05/2008","3"
"17/05/2008","5"
"06/04/2011","1"
"10/04/2011","2"
"14/04/2011","3"
"16/04/2011","4"
"06/05/2011","5"
"14/05/2011","6"
"02/04/2008","0"
"12/04/2008","0"
"14/04/2008","2"
"24/04/2008","3"
"02/05/2008","4"
"06/05/2008","4"
"18/05/2008","5"
"25/04/2013","1"
"29/04/2013","2"
"01/05/2013","2"
"07/05/2013","3"
"09/05/2013","4"
"23/05/2013","5"
"04/06/2013","5"
"08/06/2013","6"
"31/03/2008","0"
"19/04/2008","0"
"23/04/2008","1"
"25/04/2008","2"
"29/04/2008","3"
"01/05/2008","3"
"09/05/2008","4"
"19/05/2008","5"
"08/04/2011","1"
"10/04/2011","2"
"12/04/2011","3"
"16/04/2011","3"
"20/04/2011","4"
"04/05/2011","5"
"10/05/2011","6"
"25/04/2013","2"
"01/05/2013","2"
"03/05/2013","3"
"07/05/2013","3"
"11/05/2013","4"
"15/05/2013","4"
"19/05/2013","5"
"02/06/2013","5"
"06/06/2013","6"
"03/04/2008","1"
"09/04/2008","1"
"21/04/2008","3"
"27/04/2008","3"
"01/05/2008","4"
"09/05/2008","4"
"19/05/2008","5"
"30/03/2011","0"
"04/04/2011","1"
"06/04/2011","2"
"10/04/2011","3"
"14/04/2011","3"
"16/04/2011","4"
"22/04/2011","4"
"24/04/2011","5"
"02/05/2011","5"
"10/05/2011","6"
"25/04/2013","2"
"27/04/2013","2"
"01/05/2013","3"
"07/05/2013","4"
"06/06/2013","5"
"08/06/2013","6"
"03/04/2008","1"
"05/04/2008","2"
"13/04/2008","3"
"21/04/2008","3"
"25/04/2008","4"
"17/05/2008","5"
"04/04/2011","0"
"08/04/2011","2"
"10/04/2011","3"
"12/04/2011","3"
"14/04/2011","4"
"30/04/2011","5"
"08/05/2011","6"
"03/04/2008","0"
"27/04/2008","2"
"07/05/2008","3"
"09/05/2008","4"
"17/05/2008","5"
"25/04/2013","2"
"01/05/2013","2"
"03/05/2013","3"
"07/05/2013","3"
"09/05/2013","4"
"19/05/2013","5"
"02/06/2013","5"
"06/06/2013","6"
"03/04/2008","0"
"05/04/2008","1"
"21/04/2008","2"
"23/04/2008","2"
"25/04/2008","3"
"01/05/2008","3"
"05/05/2008","4"
"09/05/2008","4"
"17/05/2008","5"
"04/04/2011","0"
"06/04/2011","1"
"10/04/2011","2"
"12/04/2011","3"
"14/04/2011","3"
"16/04/2011","4"
"22/04/2011","4"
"24/04/2011","5"
"30/04/2011","5"
"08/05/2011","6"
"25/04/2013","2"
"03/05/2013","2"
"05/05/2013","3"
"07/05/2013","3"
"09/05/2013","4"
"06/06/2013","5"
"08/06/2013","6"
"03/04/2008","0"
"21/04/2008","1"
"25/04/2008","2"
"27/04/2008","3"
"01/05/2008","3"
"05/05/2008","4"
"19/05/2008","5"
"06/04/2011","0"
"08/04/2011","1"
"10/04/2011","2"
"12/04/2011","3"
"14/04/2011","3"
"20/04/2011","4"
"04/05/2011","5"
"10/05/2011","6"
"02/05/2013","1"
"14/05/2013","3"
"20/05/2013","4"
"07/06/2013","5"
"02/04/2008","0"
"26/04/2008","2"
"02/05/2008","3"
"08/05/2008","4"
"26/05/2008","5"
"09/04/2011","2"
"15/04/2011","2"
"21/04/2011","3"
"23/04/2011","4"
"09/05/2011","5"
"15/05/2011","6"
"25/04/2013","2"
"01/05/2013","2"
"03/05/2013","3"
"07/05/2013","4"
"06/06/2013","5"
"10/06/2013","6"
"03/04/2008","0"
"21/04/2008","2"
"23/04/2008","2"
"27/04/2008","3"
"29/04/2008","4"
"17/05/2008","5"
"08/04/2011","2"
"12/04/2011","3"
"14/04/2011","4"
"30/04/2011","5"
"06/05/2011","6"
"25/04/2013","2"
"01/05/2013","2"
"05/05/2013","3"
"07/05/2013","3"
"11/05/2013","4"
"19/05/2013","5"
"08/06/2013","6"
"03/04/2008","1"
"05/04/2008","2"
"15/04/2008","2"
"21/04/2008","3"
"25/04/2008","3"
"01/05/2008","4"
"09/05/2008","4"
"17/05/2008","5"
"02/04/2011","1"
"04/04/2011","1"
"06/04/2011","2"
"08/04/2011","2"
"10/04/2011","3"
"14/04/2011","3"
"20/04/2011","4"
"22/04/2011","4"
"24/04/2011","5"
"04/05/2011","5"
"10/05/2011","6"
"25/04/2013","1"
"27/04/2013","2"
"01/05/2013","2"
"07/05/2013","3"
"09/05/2013","4"
"13/05/2013","5"
"02/06/2013","5"
"10/06/2013","6"
"03/04/2008","0"
"21/04/2008","2"
"27/04/2008","2"
"29/04/2008","3"
"05/05/2008","3"
"07/05/2008","4"
"09/05/2008","4"
"19/05/2008","5"
"04/04/2011","1"
"08/04/2011","2"
"14/04/2011","3"
"18/04/2011","3"
"22/04/2011","4"
"04/05/2011","5"
"14/05/2011","6"
"25/04/2013","2"
"29/04/2013","2"
"01/05/2013","3"
"05/05/2013","3"
"07/05/2013","4"
"13/05/2013","5"
"04/06/2013","5"
"12/06/2013","6"
"03/04/2008","1"
"05/04/2008","2"
"15/04/2008","2"
"19/04/2008","3"
"25/04/2008","3"
"01/05/2008","4"
"07/05/2008","4"
"17/05/2008","5"
"04/04/2011","2"
"06/04/2011","3"
"14/04/2011","3"
"18/04/2011","4"
"22/04/2011","4"
"24/04/2011","5"
"28/04/2011","5"
"08/05/2011","6"
"25/04/2013","1"
"27/04/2013","2"
"01/05/2013","3"
"07/05/2013","4"
"15/05/2013","5"
"02/06/2013","5"
"06/06/2013","6"
"03/04/2008","0"
"07/04/2008","1"
"11/04/2008","1"
"13/04/2008","2"
"21/04/2008","3"
"25/04/2008","3"
"01/05/2008","4"
"07/05/2008","4"
"17/05/2008","5"
"04/04/2011","0"
"06/04/2011","1"
"08/04/2011","2"
"12/04/2011","3"
"16/04/2011","3"
"20/04/2011","4"
"22/04/2011","4"
"24/04/2011","5"
"30/04/2011","5"
"10/05/2011","6"
"25/04/2013","2"
"29/04/2013","2"
"07/05/2013","3"
"09/05/2013","4"
"04/06/2013","5"
"06/06/2013","6"
"03/04/2008","0"
"05/04/2008","1"
"13/04/2008","1"
"21/04/2008","3"
"05/05/2008","3"
"07/05/2008","4"
"19/05/2008","5"
"08/04/2009","1"
"10/04/2009","1"
"14/04/2009","2"
"20/04/2009","3"
"26/04/2009","3"
"30/04/2009","4"
"04/05/2009","4"
"05/06/2009","5"
"15/04/2010","0"
"19/04/2010","0"
"27/04/2010","1"
"29/04/2010","2"
"03/05/2010","3"
"05/05/2010","3"
"09/05/2010","4"
"25/05/2010","5"
"04/06/2010","6"
"06/04/2011","0"
"10/04/2011","1"
"12/04/2011","3"
"18/04/2011","3"
"22/04/2011","4"
"02/05/2011","5"
"12/05/2011","6"
"30/03/2012","1"
"08/04/2012","2"
"16/04/2012","2"
"18/04/2012","3"
"26/04/2012","3"
"08/05/2012","4"
"03/06/2012","5"
"21/06/2012","6"
"01/05/2013","1"
"25/04/2013","1"
"27/04/2013","2"
"09/05/2013","2"
"11/05/2013","3"
"13/05/2013","3"
"21/05/2013","4"
"17/05/2013","4"
"19/05/2013","5"
"04/06/2013","5"
"10/06/2013","6"
"03/04/2008","0"
"05/04/2008","0"
"21/04/2008","2"
"03/05/2008","2"
"07/05/2008","3"
"09/05/2008","4"
"19/05/2008","5"
"02/04/2011","0"
"06/04/2011","1"
"08/04/2011","1"
"12/04/2011","2"
"16/04/2011","2"
"20/04/2011","3"
"22/04/2011","3"
"24/04/2011","4"
"26/04/2011","5"
"06/05/2011","5"
"16/05/2011","6"
"03/05/2013","1"
"07/05/2013","2"
"09/05/2013","3"
"11/05/2013","3"
"15/05/2013","4"
"19/05/2013","4"
"21/05/2013","5"
"04/06/2013","5"
"03/04/2008","0"
"11/04/2008","1"
"23/04/2008","1"
"21/04/2008","2"
"27/04/2008","3"
"05/05/2008","3"
"07/05/2008","4"
"09/05/2008","4"
"19/05/2008","5"
"02/04/2009","0"
"10/04/2009","1"
"14/04/2009","2"
"20/04/2009","2"
"22/04/2009","3"
"26/04/2009","4"
"28/04/2009","4"
"04/05/2009","5"
"05/06/2009","5"
"09/06/2009","6"
"06/04/2011","0"
"08/04/2011","1"
"12/04/2011","2"
"16/04/2011","3"
"20/04/2011","3"
"22/04/2011","4"
"08/05/2011","5"
"18/05/2011","6"
"30/03/2012","1"
"08/04/2012","2"
"28/04/2012","2"
"02/05/2012","3"
"20/05/2012","4"
"16/05/2012","5"
"13/06/2012","5"
"21/06/2012","6"
"03/04/2008","0"
"25/04/2008","0"
"29/04/2008","1"
"03/05/2008","2"
"05/05/2008","3"
"09/05/2008","3"
"13/05/2008","4"
"19/05/2008","5"
"03/04/2008","0"
"25/04/2008","0"
"03/04/2008","0"
"25/04/2008","1"
"27/04/2008","2"
"29/04/2008","3"
"07/05/2008","3"
"09/05/2008","4"
"17/05/2008","5"
"19/04/2013","1"
"25/04/2013","2"
"01/05/2013","2"
"03/05/2013","3"
"05/05/2013","3"
"07/05/2013","4"
"17/05/2013","5"
"29/05/2013","5"
"06/06/2013","6"
"03/04/2008","0"
"05/04/2008","1"
"07/04/2008","1"
"15/04/2008","2"
"19/04/2008","2"
"21/04/2008","3"
"25/04/2008","4"
"09/05/2008","4"
"17/05/2008","5"
"02/04/2011","0"
"06/04/2011","2"
"08/04/2011","3"
"10/04/2011","3"
"12/04/2011","4"
"30/04/2011","5"
"08/05/2011","6"
"25/04/2013","1"
"27/04/2013","2"
"03/05/2013","3"
"07/05/2013","4"
"04/06/2013","5"
"08/06/2013","6"
"03/04/2008","0"
"05/04/2008","1"
"15/04/2008","2"
"19/04/2008","3"
"25/04/2008","4"
"09/05/2008","4"
"17/05/2008","5"
"06/04/2011","1"
"08/04/2011","2"
"10/04/2011","3"
"12/04/2011","3"
"16/04/2011","4"
"02/05/2011","5"
"10/05/2011","6"
"25/04/2013","1"
"07/05/2013","2"
"09/05/2013","4"
"04/06/2013","5"
"06/06/2013","6"
"03/04/2008","0"
"21/04/2008","0"
"25/04/2008","1"
"27/04/2008","2"
"29/04/2008","3"
"05/05/2008","3"
"11/05/2008","4"
"17/05/2008","5"
"08/04/2011","0"
"10/04/2011","1"
"16/04/2011","2"
"20/04/2011","3"
"22/04/2011","3"
"24/04/2011","4"
"08/05/2011","5"
"14/05/2011","6"
"03/04/2008","0"
"25/04/2008","1"
"03/05/2008","2"
"05/05/2008","3"
"17/05/2008","5"
"25/04/2013","2"
"01/05/2013","2"
"07/05/2013","3"
"09/05/2013","4"
"17/05/2013","5"
"04/06/2013","5"
"08/06/2013","6"
"03/04/2008","0"
"05/04/2008","1"
"13/04/2008","1"
"19/04/2008","2"
"21/04/2008","3"
"25/04/2008","3"
"01/05/2008","4"
"09/05/2008","4"
"17/05/2008","5"
"06/04/2011","1"
"08/04/2011","2"
"12/04/2011","3"
"18/04/2011","3"
"20/04/2011","4"
"02/05/2011","5"
"12/05/2011","6"
"29/04/2013","1"
"25/04/2013","1"
"01/05/2013","2"
"03/05/2013","2"
"07/05/2013","3"
"11/05/2013","3"
"13/05/2013","4"
"15/05/2013","4"
"17/05/2013","5"
"04/06/2013","5"
"10/06/2013","6"
"03/04/2008","0"
"17/04/2008","0"
"21/04/2008","1"
"25/04/2008","1"
"27/04/2008","2"
"01/05/2008","2"
"05/05/2008","3"
"07/05/2008","4"
"17/05/2008","5"
"06/04/2011","1"
"10/04/2011","1"
"14/04/2011","2"
"16/04/2011","3"
"20/04/2011","3"
